Timestamp,Channel 1,Channel 2,Channel 3,Channel 4
2024-01-02 10:50:23,48,48,16,112
2024-01-02 10:50:23,48,16,16,0
2024-01-02 10:50:23,32,48,32,48
2024-01-02 10:50:23,-16,16,16,80
2024-01-02 10:50:23,0,16,-16,80
2024-01-02 10:50:23,0,16,0,128
2024-01-02 10:50:24,48,32,0,-64
2024-01-02 10:50:24,32,0,16,-16
2024-01-02 10:50:24,32,64,0,32
2024-01-02 10:50:24,80,48,-16,192
2024-01-02 10:50:24,64,32,0,64
2024-01-02 10:50:24,16,16,32,-16
2024-01-02 10:50:24,16,0,-16,-160
2024-01-02 10:50:24,64,48,-48,-160
2024-01-02 10:50:24,32,32,32,96
2024-01-02 10:50:24,-16,0,-16,16
2024-01-02 10:50:24,16,-16,16,-16
2024-01-02 10:50:24,-64,-32,-32,-48
2024-01-02 10:50:24,-48,16,-16,96
2024-01-02 10:50:24,-32,-16,0,32
2024-01-02 10:50:24,16,-16,-32,-32
2024-01-02 10:50:24,0,16,-16,-80
2024-01-02 10:50:24,0,-16,-16,80
2024-01-02 10:50:24,0,0,0,-16
2024-01-02 10:50:24,-16,0,-32,-80
2024-01-02 10:50:24,16,-16,-16,-16
2024-01-02 10:50:24,80,32,-16,80
2024-01-02 10:50:24,32,64,0,16
2024-01-02 10:50:24,16,80,-48,112
2024-01-02 10:50:24,48,48,0,-16
2024-01-02 10:50:24,48,32,-32,32
2024-01-02 10:50:24,96,48,16,64
2024-01-02 10:50:24,32,48,-16,80
2024-01-02 10:50:24,32,48,-48,-96
2024-01-02 10:50:24,64,80,-16,16
2024-01-02 10:50:24,80,48,0,96
2024-01-02 10:50:24,16,0,-16,-64
2024-01-02 10:50:24,48,48,0,-64
2024-01-02 10:50:24,32,48,16,112
2024-01-02 10:50:24,64,16,-48,-48
2024-01-02 10:50:24,32,32,-48,0
2024-01-02 10:50:24,80,32,0,96
2024-01-02 10:50:24,96,80,-32,-32
2024-01-02 10:50:24,80,16,0,48
2024-01-02 10:50:24,128,48,48,64
2024-01-02 10:50:24,64,0,-16,96
2024-01-02 10:50:24,64,48,-16,80
2024-01-02 10:50:24,32,48,32,176
2024-01-02 10:50:24,64,16,0,192
2024-01-02 10:50:24,48,32,16,-16
2024-01-02 10:50:24,0,16,16,64
2024-01-02 10:50:24,32,-16,0,32
2024-01-02 10:50:25,16,96,32,32
2024-01-02 10:50:25,0,-16,16,96
2024-01-02 10:50:25,32,0,48,112
2024-01-02 10:50:25,0,-16,16,-32
2024-01-02 10:50:25,-16,-16,48,-48
2024-01-02 10:50:25,0,64,48,80
2024-01-02 10:50:25,32,32,0,16
2024-01-02 10:50:25,32,48,16,16
2024-01-02 10:50:25,64,32,0,64
2024-01-02 10:50:25,96,48,32,32
2024-01-02 10:50:25,80,80,16,112
2024-01-02 10:50:25,48,32,0,-16
2024-01-02 10:50:25,80,64,0,0
2024-01-02 10:50:25,80,96,16,0
2024-01-02 10:50:25,64,64,0,0
